street_address,city,state,zip5,geocode_score,geocode_precision,latitude,longitude
"42 CAMERON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"422 EWING ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"41 STANWORTH LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"21 CASTLE HOWARD CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"41 VANDEVENTER AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"203 DRAKES CORNER RD",PRINCETON,NJ,08540,0.843,0.843,range,range
"258 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"38 ERDMAN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"82 GULICK RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"106 FITZ RANDOLPH RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"20 BREARLY RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"242 JOHN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"44 QUAKER RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"416 NASSAU ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"109 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"52 ROSS STEVENSON CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"477 CHERRY HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"88 PATTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"267 DODDS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"775 MT LUCAS RD 148",PRINCETON,NJ,08540,0.819,0.819,range,range
"181 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"321 PROSPECT AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"44 CRADLEROCK RD",PRINCETON,NJ,08540,0.648,0.648,zip,zip
"44 CRADLEROCK RD",PRINCETON,NJ,08540,0.648,0.648,zip,zip
"223 EWING ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"181 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"218 BIRCH AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"179 BIRCH AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"169 WITHERSPOON ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"24 SOUTHERN WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"18 LYTLE ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"21 WILKINSON WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"251 EDGERSTOUNE RD",PRINCETON,NJ,08540,0.943,0.943,range,range
"90 LAMBERT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"94 LINDEN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"156 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"229 S HARRISON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"345 BROOKS BND",PRINCETON,NJ,08540,0.936,0.936,range,range
"139 N HARRISON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"15 AUTUMN HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"15 AUTUMN HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"43 LINDEN LN B",PRINCETON,NJ,08540,0.933,0.933,range,range
"243 CHERRY HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"12 WINDERMERE WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"12 WINDERMERE WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"421 BRICKHOUSE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"33 DUFFIELD PL",PRINCETON,NJ,08540,0.965,0.965,range,range
"183 JEFFERSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"39 PARK PL B",PRINCETON,NJ,08542,0.958,0.958,range,range
"15 BOUVANT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"100 WINANT RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"100 WINANT RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"68 OVERBROOK DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"33 HAGEMAN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"48 DORANN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"33 HAGEMAN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"45 MAIDENHEAD RD",PRINCETON,NJ,08540,0.648,0.648,zip,zip
"40 SOUTHERN WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"58 DORANN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"775 MT LUCAS RD 154",PRINCETON,NJ,08540,0.819,0.819,range,range
"45 BILLIE ELLIS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"140 AUTUMN HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"411 FRANKLIN AVE",PRINCETON,NJ,08540,0.611,0.611,street,street
"411 FRANKLIN AVE",PRINCETON,NJ,08540,0.611,0.611,street,street
"250 BOUVANT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"4339 PROVINCE LINE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"437 RIDGEVIEW RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"4345 PROVINCELINE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"4345 PROVINCELINE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"76 MOUNTAIN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"63 MORAN AVE 2",PRINCETON,NJ,08540,0.77,0.77,range,range
"268 STOCKTON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"14 BILLIE ELLIS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"19 LONGVIEW DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"361 GALLUP RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"389 PROSPECT AVE EXT",PRINCETON,NJ,08540,0.902,0.902,range,range
"11 PELHAM ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"140 SNOWDEN LN",PRINCETON,NJ,08540,0.868,0.868,street,street
"650 CHERRY VALLEY RD",PRINCETON,NJ,08540,0.843,0.843,range,range
"40 CEDAR LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"407 PROSPECT AVE EXT",PRINCETON,NJ,08540,0.902,0.902,range,range
"56 MAIDENHEAD RD",PRINCETON,NJ,08540,0.648,0.648,zip,zip
"456 EWING ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"478 EWING ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"478 EWING ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"456 EWING ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"24 HAWTHORNE AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"52 SPRUCE ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"217 WILLIAM LIVINGSTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"30 ARMOUR RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"30 ARMOUR RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"1 GARRETT LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"40 BALCORT DR",PRINCETON,NJ,08540,0.936,0.936,range,range
"23 RED HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"23 RED HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"37 WHEATSHEAF LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"300 WESTERN WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"111 HAMILTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"17 CARNAHAN PL",PRINCETON,NJ,08540,0.965,0.965,range,range
"728 BUNN DR",PRINCETON,NJ,08540,0.77,0.77,street,street
"87 DEER PATH",PRINCETON,NJ,08540,0.965,0.965,range,range
"34 WESTCOTT RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"34 WESTCOTT RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"205 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"205 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"311 WESTERN WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"19 OAKLAND RD",PRINCETON,NJ,08540,0.9,0.9,range,range
"38 LONGVIEW DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"1 BOUDINOT ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"229 HARTLEY AVE",PRINCETON,NJ,08540,0.843,0.843,range,range
"24 HAWTHORNE AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"245 ELM RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"245 ELM RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"30 W CONSTITUTION HILL",PRINCETON,NJ,08540,0.931,0.931,range,range
"59 ERDMAN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"90 LAMBERT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"44 PRINCE WILLIAM CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"21 MACLEAN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"21 MACLEAN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"360 HERRONTOWN RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"360 HERRONTOWN RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"436 MT LUCAS RD",PRINCETON,NJ,08540,0.892,0.892,range,range
"30 HOWE CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"300 ELM RD 140",PRINCETON,NJ,08540,0.855,0.855,range,range
"113 GALLUP RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"775 MT LUCAS RD",PRINCETON,NJ,08540,0.892,0.892,range,range
"61 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"78 LOVERS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"14 KARIN CT",PRINCETON,NJ,08540,0.675,0.675,range,range
"401 NASSAU ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"127 WESTERLY RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"37 WIGGINS ST 3",PRINCETON,NJ,08540,0.936,0.936,range,range
"44 MERCER ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"245 LIBRARY PL",PRINCETON,NJ,08540,0.965,0.965,range,range
"44 MERCER ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"232 WILLIAM LIVINGSTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"232 WILLIAM LIVINGSTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"12 WARREN CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"250 BOUVANT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"107 MCCOSH CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"85 SNOWDEN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"347 DODDS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"210 WILLIAM LIVINGSTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"95 MASON DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"95 MASON DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"59 DAVID BREARLEY CT",PRINCETON,NJ,08540,0.946,0.946,range,range
"25 AUTUMN HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"44 PRINCE WILLIAM CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"154 PROSPECT AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"60 WITTMER CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"207 SPRUCE CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"4 ORCHARD CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"30 W LAFAYETTE RD",PRINCETON,NJ,08540,0.941,0.941,range,range
"4225 PROVINCE LINE RD",PRINCETON,NJ,08540,0.868,0.868,street,street
"336 ROSEDALE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"73 WILSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"273 WESTERN WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"14 RIVERSIDE DR",PRINCETON,NJ,08540,0.868,0.868,street,street
"18 MEETINGHOUSE CT",PRINCETON,NJ,08540,0.763,0.763,range,range
"62 ETTL CIR",PRINCETON,NJ,08540,0.78,0.78,street,street
"18 MCCOMB RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"19 GREEN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"219 VALLEY RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"73 WESTCOTT RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"152 N STANWORTH DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"8 MAPLE TERR",PRINCETON,NJ,08542,1.0,1.0,range,range
"57 GOVERNORS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"25 SPRING ST 102",PRINCETON,NJ,08542,0.92,0.92,range,range
"12 HILLSIDE AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"121 LITTLEBROOK RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"15 BOUVANT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"29 LINDEN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"10 BAYARD LN 2",PRINCETON,NJ,08540,0.933,0.933,range,range
"57 GOVERNORS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"10 BAYARD LN 2",PRINCETON,NJ,08540,0.933,0.933,range,range
"14 FINLEY RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"211 PROSPECT AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"14 EDGEHILL ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"186 LAMBERT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"256 EDGERSTOUNE RD",PRINCETON,NJ,08540,0.943,0.943,range,range
"369 RIVERSIDE DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"206 RIVERSIDE DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"295 WESTERN WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"86 LONGVIEW DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"249 HAMILTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"22 BENJAMIN RUSH LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"743 PROSPECT AVE EXT",PRINCETON,NJ,08540,0.902,0.902,range,range
"28 TERHUNE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"445 PROSPECT AVE EXT",PRINCETON,NJ,08540,0.902,0.902,range,range
"327 WITHERSPOON ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"300 ELM RD 116",PRINCETON,NJ,08540,0.855,0.855,range,range
"187 LIBRARY PL",PRINCETON,NJ,08540,0.965,0.965,range,range
"187 LIBRARY PL",PRINCETON,NJ,08540,0.965,0.965,range,range
"41 LEABROOK LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"68 LOCUST LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"198 SHADYBROOK LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"198 SHADYBROOK LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"271 MERCER RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"7 PARK PL",PRINCETON,NJ,08542,1.0,1.0,range,range
"37 WHEATSHEAF LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"253 PROSPECT AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"41 SCRIBNER CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"216 RUSSELL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"386 N HARRISON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"28 HASLET AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"38 WIGGINS ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"24 CHARLTON ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"113 WILLIAM PATERSON CT",PRINCETON,NJ,08540,0.949,0.949,range,range
"135 CLOVER LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"135 CLOVER LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"4343 PROVINCE LINE RD",PRINCETON,NJ,08540,0.868,0.868,street,street
"99 PARKSIDE DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"397 CHERRY HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"80 WHEATSHEAF LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"271 MERCER RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"31 HAWTHORNE AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"28 W CONSTITUTION HILL",PRINCETON,NJ,08540,0.931,0.931,range,range
"28 W CONSTITUTION HILL",PRINCETON,NJ,08540,0.931,0.931,range,range
"112 LEIGH AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"252 RIVERSIDE DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"401 EWING ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"165 ARRETON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"20 PURITAN CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"743 PROSPECT AVE EXT",PRINCETON,NJ,08540,0.902,0.902,range,range
"62 DOGWOOD HL",PRINCETON,NJ,08540,0.912,0.912,range,range
"247 BROOKSTONE DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"85 WILSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"10 LESLIE CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"445 PROSPECT AVE EXT",PRINCETON,NJ,08540,0.902,0.902,range,range
"58 ERDMAN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"105 FITZ RANDOLPH RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"1082 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"276 SHADYBROOK LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"276 SHADYBROOK LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"4225 PROVINCE LINE RD",PRINCETON,NJ,08540,0.868,0.868,street,street
"4225 PROVINCE LINE RD",PRINCETON,NJ,08540,0.868,0.868,street,street
"14 CHESTNUT ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"85 CLEARVIEW AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"11 STONEWALL CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"59 ERDMAN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"59 ERDMAN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"10 HOWE CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"892 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"23 AUDUBON LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"42 MERCER ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"88 ROLLINGMEAD",PRINCETON,NJ,08540,0.92,0.92,range,range
"249 CHERRY HILL RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"152 BOUVANT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"64 BATTLE RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"40 DOGWOOD LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"137 LINDEN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"328 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"17 LEIGH AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"62 STANWORTH LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"8 WINANT RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"9 FRANKLIN TERR",PRINCETON,NJ,08542,0.939,0.939,range,range
"42 MERCER ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"192 LOOMIS CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"177 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"177 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"27 ROPER RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"13 RED OAK ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"171 SHADYBROOK LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"68 WIGGINS ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"28 WARREN CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"133 SHADYBROOK LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"266 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"152 BOUVANT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"111 FAIRWAY DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"85 MASON DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"192 LOOMIS CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"51 WILSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"51 WILSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"1193 GREAT RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"8 WINANT RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"57 ROSS STEVENSON CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"68 WIGGINS ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"10 LESLIE CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"71 JEFFERSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"5159 PROVINCELINE RD",PRINCETON,NJ,08540,0.868,0.868,street,street
"130 FAIRWAY DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"130 FAIRWAY DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"41 REDDING CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"181 WITHERSPOON ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"85 MASON DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"95 JEFFERSON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"346 SNOWDEN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"40 NORTH RD",PRINCETON,NJ,08540,0.798,0.798,range,range
"186 JONATHAN DAYTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"287 NASSAU ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"70 BALSAM LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"24 DEER PATH",PRINCETON,NJ,08540,0.965,0.965,range,range
"15 FOULET DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"15 FOULET DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"321 NASSAU ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"321 NASSAU ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"110 PATTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"43 CLEARVIEW AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"26 BRAEBURN DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"135 JOHN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"20 REGATTA ROW",PRINCETON,NJ,08540,0.965,0.965,range,range
"249 EWING ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"270 BROOKS BND",PRINCETON,NJ,08540,0.936,0.936,range,range
"132 JOHN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"70 HARTLEY AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"110 PATTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"90 WOODSIDE LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"24 KNOLL DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"198 LINDEN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"17 JAMES CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"28 DODDS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"28 DODDS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"838 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"838 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"194 DODDS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"48 GLEN DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"47 HAWTHORNE AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"107 MEADOWBROOK DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"107 MEADOWBROOK DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"65 LEIGH AVE",PRINCETON,NJ,08542,1.0,1.0,range,range
"15 BOUVANT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"15 BOUVANT DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"3 HOLLY HSE L",PRINCETON,NJ,08540,0.545,0.545,street,street
"35 QUARRY ST 207",PRINCETON,NJ,08542,0.92,0.92,range,range
"13 E CONSTITUTION HILL",PRINCETON,NJ,08540,0.931,0.931,range,range
"30 GREEN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"11 PARK PL",PRINCETON,NJ,08542,1.0,1.0,range,range
"203 REDDING CIR",PRINCETON,NJ,08540,0.965,0.965,range,range
"362 DODDS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"7 BAYARD LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"42 HUMBERT ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"110 MOORE ST",PRINCETON,NJ,08540,0.965,0.965,range,range
"155 LINDEN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"19 GREEN ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"64 GOVERNORS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"64 GOVERNORS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"22 CONISTON CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"84 PARKSIDE DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"44 GRASMERE WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"14 BENJAMIN RUSH LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"20 HORNOR LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"5 FIRESTONE CT",PRINCETON,NJ,08540,0.965,0.965,range,range
"281 HAMILTON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"182 GUYOT AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"17 MADISON ST",PRINCETON,NJ,08542,1.0,1.0,range,range
"32 STETSON WAY",PRINCETON,NJ,08540,0.965,0.965,range,range
"307 HARTLEY AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"24 ANDREWS LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"14 HAGEMAN LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"50 PRINCETON AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"110 HERRONTOWN RD",PRINCETON,NJ,08540,0.965,0.965,range,range
"36 DORANN AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"177 SPRINGDALE RD",PRINCETON,NJ,08540,0.868,0.868,street,street
"238 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"238 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,0.965,range,range
"28 TALBOT LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"28 TALBOT LN",PRINCETON,NJ,08540,0.965,0.965,range,range
"71 BROOKS BND",PRINCETON,NJ,08540,0.936,0.936,range,range
"177 PROSPECT AVE",PRINCETON,NJ,08540,0.965,0.965,range,range
"71 BROOKS BND",PRINCETON,NJ,08540,0.936,0.936,range,range
"3 WOODLAND DR",PRINCETON,NJ,08540,0.965,0.965,range,range
