RowID,Block,Lot,Zone,AcreageInFractions,AddressNumber,StreetWithoutNumber,ClustrZone,HPC,Conforming,C1,Boro,CleanNumber,Residential,Fixups,FullAddress,geocode_score,geocode_precision,latitude,longitude
3672,7109,11,R8,0.2,143,JEFFERSON RD,,FALSE,TRUE,,,143,Y,,"143 Jefferson Road,Princeton,NJ",0.965,range,40.35848,-74.659018
3673,7109,12,R8,0.2,147,JEFFERSON RD,,FALSE,TRUE,,,147,Y,,"147 Jefferson Road,Princeton,NJ",0.965,range,40.358647,-74.659176
3674,7109,8,R8,0.1,131,JEFFERSON RD,,FALSE,FALSE,,,131,Y,,"131 Jefferson Road,Princeton,NJ",0.965,range,40.357978,-74.658854
3675,7109,4,R8,0.1,123,JEFFERSON RD,,FALSE,FALSE,,,123,Y,,"123 Jefferson Road,Princeton,NJ",0.965,range,40.357644,-74.658745
3678,7109,1,R8,0.14,115,JEFFERSON RD,,FALSE,FALSE,,,115,Y,,"115 Jefferson Road,Princeton,NJ",2,Parcel,40.35736037,-74.65822435
3679,7109,10.0001,R8,0.1,137,JEFFERSON RD,,FALSE,FALSE,,,137,Y,,"137 Jefferson Road,Princeton,NJ",0.965,range,40.358229,-74.658936
3681,7110,7,R8,0.21,177,JEFFERSON RD,,FALSE,TRUE,yes,,177,Y,,"177 Jefferson Road,Princeton,NJ",0.965,range,40.359559,-74.659476
3682,7110,9,R8,0.21,183,JEFFERSON RD,,FALSE,TRUE,yes,,183,Y,,"183 Jefferson Road,Princeton,NJ",0.965,range,40.359755,-74.65954
3684,7110,10,R8,0.22,191,JEFFERSON RD,,FALSE,TRUE,yes,,191,Y,,"191 Jefferson Road,Princeton,NJ",0.965,range,40.360016,-74.659625
3686,7110,5,,0.21,169-171,JEFFERSON RD,,FALSE,FALSE,,,169,N,,"169 Jefferson Road,Princeton,NJ",3,StreetSegmentInterpolation,40.35933669,-74.65937513
3687,7110,2,R8,0.21,163,JEFFERSON RD,,FALSE,TRUE,,,163,Y,,"163 Jefferson Road,Princeton,NJ",2,Parcel,40.35903072,-74.65893693
3688,7110,3,R8,0.21,165,JEFFERSON RD,,FALSE,TRUE,,,165,Y,,"165 Jefferson Road,Princeton,NJ",0.965,range,40.359168,-74.659347
3689,7110,1,R8,0.21,153,JEFFERSON RD,,FALSE,TRUE,,,153,Y,,"153 Jefferson Road,Princeton,NJ",0.965,range,40.358777,-74.659219
3690,7110,8,R8,0.21,179,JEFFERSON RD,,FALSE,TRUE,yes,,179,Y,,"179 Jefferson Road,Princeton,NJ",2,Parcel,40.35997063,-74.65933594
3691,7110,4,R8,0.21,167,JEFFERSON RD,,FALSE,TRUE,,,167,Y,,"167 Jefferson Road,Princeton,NJ",2,Parcel,40.35934611,-74.65906144
3692,7112,4,R6,0.75,245,JEFFERSON RD,,FALSE,TRUE,,,245,Y,,"245 Jefferson Road,Princeton,NJ",0.965,range,40.361941,-74.659831
3694,7112,6,R6,0.4,261,JEFFERSON RD,,FALSE,TRUE,,,261,Y,,"261 Jefferson Road,Princeton,NJ",0.965,range,40.362365,-74.660038
3695,15.01,14,R-4,0.16,199-201,JOHN ST,,FALSE,FALSE,,yes,199,Y,,"199 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35441913,-74.66399927
3696,15.01,13,R-4,0.07,195-197,JOHN ST,,FALSE,FALSE,,yes,195,Y,,"195 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35433593,-74.66396258
3697,15.01,103,R-4,0.06,189-191,JOHN ST,,FALSE,FALSE,,yes,189,Y,,"189 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35421113,-74.66390756
3698,15.01,15,R-4,0.08,207,JOHN ST,,FALSE,FALSE,,yes,207,Y,,"207 John Street,Princeton,NJ",1,range,40.354555,-74.664099
3699,15.02,95,R-4,0.02,229,JOHN ST,,FALSE,FALSE,,yes,229,Y,,"229 John Street,Princeton,NJ",2,Parcel,40.35518328,-74.66414417
3700,15.02,38,R-4,0.03,229,JOHN ST,,FALSE,FALSE,,yes,229,Y,,"229 John Street,Princeton,NJ",2,Parcel,40.35518328,-74.66414417
3702,15.02,37,R-4,0.03,29,JOHN ST,,FALSE,FALSE,,yes,29,Y,,"29 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.34961985,-74.66179227
3703,15.02,39,R-4,0.04,231,JOHN ST,,FALSE,FALSE,,yes,231,Y,,"231 John Street,Princeton,NJ",2,Parcel,40.35531716,-74.66427093
3704,15.03,49.01 C01,R-4,0,235,JOHN ST,,FALSE,FALSE,,yes,235,Y,,"235 John Street,Princeton,NJ",1,range,40.355325,-74.66443
3706,15.03,49.03 C03,R-4,0,239,JOHN ST,,FALSE,FALSE,,yes,239,Y,,"239 John Street,Princeton,NJ",1,range,40.355458,-74.664549
3708,15.03,49,R-4,0.2,235,JOHN ST,,FALSE,FALSE,,yes,235,Y,,"235 John Street,Princeton,NJ",1,range,40.355325,-74.66443
3709,15.04,2,R-4,0.11,196-198,JOHN ST,,FALSE,FALSE,,yes,196,Y,,"196 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35432567,-74.6641549
3710,15.04,98,R-4,0.16,204,JOHN ST,,FALSE,FALSE,,yes,204,Y,,"204 John Street,Princeton,NJ",1,range,40.354446,-74.664063
3711,15.04,96,R-4,0.08,194,JOHN ST,,FALSE,FALSE,,yes,194,Y,,"194 John Street,Princeton,NJ",2,Parcel,40.35413243,-74.66427141
3712,15.04,93,R-4,0.05,258,JOHN ST,,FALSE,FALSE,,yes,258,Y,,"258 John Street,Princeton,NJ",1,range,40.355855,-74.664735
3713,15.04,91,R-4,0.08,226,JOHN ST,,FALSE,FALSE,,yes,226,Y,,"226 John Street,Princeton,NJ",1,range,40.355031,-74.664333
3714,15.04,79,R-4,0.03,254,JOHN ST,,FALSE,FALSE,,yes,254,Y,,"254 John Street,Princeton,NJ",2,Parcel,40.35563337,-74.66494421
3715,15.04,78,R-4,0.03,252,JOHN ST,,FALSE,FALSE,,yes,252,Y,,"252 John Street,Princeton,NJ",2,Parcel,40.3555985,-74.66492564
3716,15.04,74,R-4,0.08,240,JOHN ST,,FALSE,FALSE,,yes,240,Y,,"240 John Street,Princeton,NJ",2,Parcel,40.35533299,-74.66481045
3717,15.04,81,R-4,0.03,248,JOHN ST,,FALSE,FALSE,,yes,248,Y,,"248 John Street,Princeton,NJ",2,Parcel,40.35552845,-74.66489566
3718,15.04,5,R-4,0.08,212,JOHN ST,,FALSE,FALSE,,yes,212,Y,,"212 John Street,Princeton,NJ",0.902,range,40.35467,-74.664138
3719,15.04,80,R-4,0.07,256,JOHN ST,,FALSE,FALSE,,yes,256,Y,,"256 John Street,Princeton,NJ",1,range,40.355806,-74.664688
3720,15.04,11,R-4,0.07,242,JOHN ST,,FALSE,FALSE,,yes,242,Y,,"242 John Street,Princeton,NJ",1,range,40.355458,-74.664549
3721,15.04,76,R-4,0.04,246,JOHN ST,,FALSE,FALSE,,yes,246,Y,,"246 John Street,Princeton,NJ",2,Parcel,40.35549291,-74.66487951
3722,15.04,77,R-4,0.04,250,JOHN ST,,FALSE,FALSE,,yes,250,Y,,"250 John Street,Princeton,NJ",1,range,40.355658,-74.664633
3723,15.04,73,R-4,0.08,238,JOHN ST,,FALSE,FALSE,,yes,238,Y,,"238 John Street,Princeton,NJ",1,range,40.355397,-74.664454
3724,15.04,9,R-4,0.08,224,JOHN ST,,FALSE,FALSE,,yes,224,Y,,"224 John Street,Princeton,NJ",2,Parcel,40.35495217,-74.66463678
3725,15.04,8,R-4,0.08,220,JOHN ST,,FALSE,FALSE,,yes,220,Y,,"220 John Street,Princeton,NJ",1,range,40.354848,-74.664273
3726,15.04,6,R-4,0.08,212,JOHN ST,,FALSE,FALSE,,yes,212,Y,,"212 John Street,Princeton,NJ",0.902,range,40.35467,-74.664138
3727,15.04,7,R-4,0.16,216,JOHN ST,,FALSE,FALSE,,yes,216,Y,,"216 John Street,Princeton,NJ",2,Parcel,40.35475737,-74.66454984
3728,15.04,3,R-4,0.1,200,JOHN ST,,FALSE,FALSE,,yes,200,Y,,"200 John Street,Princeton,NJ",1,range,40.354334,-74.664025
3729,15.04,10,R-4,0.17,232,JOHN ST,,FALSE,FALSE,,yes,232,Y,,"232 John Street,Princeton,NJ",1,range,40.355214,-74.664394
3730,15.04,75,R-4,0.03,244,JOHN ST,,FALSE,FALSE,,yes,244,Y,,"244 John Street,Princeton,NJ",2,Parcel,40.35545583,-74.66486768
3731,15.04,1,R-4,0.12,188,JOHN ST,,FALSE,FALSE,,yes,188,Y,,"188 John Street,Princeton,NJ",1,range,40.353998,-74.663912
3732,17.02,42,R-4,0.06,123,JOHN ST,,FALSE,FALSE,,yes,123,Y,,"123 John Street,Princeton,NJ",1,range,40.352192,-74.663084
3733,17.02,115,R-4,0.08,131,JOHN ST,,FALSE,FALSE,,yes,131,Y,,"131 John Street,Princeton,NJ",1,range,40.352501,-74.663192
3735,17.02,43,R-4,0.04,125,JOHN ST,,FALSE,FALSE,,yes,125,Y,,"125 John Street,Princeton,NJ",1,range,40.352269,-74.663111
3738,17.03,108,R-4,0.02,143,JOHN ST,,FALSE,FALSE,,yes,143,Y,,"143 John Street,Princeton,NJ",2,Parcel,40.3529865,-74.66331285
3739,17.03,65,R-4,0.03,141,JOHN ST,,FALSE,FALSE,,yes,141,Y,,"141 John Street,Princeton,NJ",2,Parcel,40.35292009,-74.6632833
3740,17.03,66,R-4,0.05,145,JOHN ST,,FALSE,FALSE,,yes,145,Y,,"145 John Street,Princeton,NJ",2,Parcel,40.35307427,-74.66332295
3743,17.03,70,R-4,0.08,165,JOHN ST,,FALSE,FALSE,,yes,165,Y,,"165 John Street,Princeton,NJ",2,Parcel,40.35355929,-74.66340888
3745,17.03,101,R-4,0.06,151,JOHN ST,,FALSE,FALSE,,yes,151,Y,,"151 John Street,Princeton,NJ",2,Parcel,40.35317858,-74.66334791
3746,17.03,96,R-4,0.05,167,JOHN ST,,FALSE,FALSE,,yes,167,Y,,"167 John Street,Princeton,NJ",1,range,40.35354,-74.66369
3747,17.03,95,R-4,0.05,169,JOHN ST,,FALSE,FALSE,,yes,169,Y,,"169 John Street,Princeton,NJ",1,range,40.353616,-74.663716
3748,17.03,72,R-4,0.08,173-175,JOHN ST,,FALSE,FALSE,,yes,173,Y,,"173 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35381241,-74.66372995
3749,17.04,4,R-4,0.04,126,JOHN ST,,FALSE,FALSE,,yes,126,Y,,"126 John Street,Princeton,NJ",0.958,range,40.351974,-74.663011
3752,17.04,8,R-4,0.13,138,JOHN ST,,FALSE,FALSE,,yes,138,Y,,"138 John Street,Princeton,NJ",1,range,40.352809,-74.663376
3753,17.04,3,R-4,0.17,120,JOHN ST,,FALSE,FALSE,,yes,120,Y,,"120 John Street,Princeton,NJ",2,Parcel,40.35222316,-74.66341199
3754,17.04,2,R4,0.23,120,JOHN ST,,FALSE,FALSE,,,120,Y,,"120 John Street,Princeton,NJ",2,Parcel,40.35222316,-74.66341199
3755,17.04,5,R-4,0.13,124-126,JOHN ST,,FALSE,FALSE,,yes,124,Y,,"124 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35251369,-74.6633392
3756,17.04,11,R-4,0.18,146-148,JOHN ST,,FALSE,FALSE,,yes,146,Y,,"146 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.3529142,-74.66352235
3757,17.04,16,R-4,0.4,166-168,JOHN ST,,FALSE,FALSE,,yes,166,Y,,"166 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35349683,-74.66378569
3758,17.04,14,R-4,0.11,158-160,JOHN ST,,FALSE,FALSE,,yes,158,Y,,"158 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35324081,-74.66367027
3759,17.04,13,R-4,0.09,156,JOHN ST,,FALSE,FALSE,,yes,156,Y,,"156 John Street,Princeton,NJ",1,range,40.353123,-74.663505
3760,17.04,17,R-4,0.18,180,JOHN ST,,FALSE,FALSE,,yes,180,Y,,"180 John Street,Princeton,NJ",2,Parcel,40.35373333,-74.6640948
3761,17.04,18,R-4,0.17,182-184,JOHN ST,,FALSE,FALSE,,yes,182,Y,,"182 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35397422,-74.66399994
3763,17.04,109,R-4,0.03,150,JOHN ST,,FALSE,FALSE,,yes,150,Y,,"150 John Street,Princeton,NJ",2,Parcel,40.35303593,-74.66377865
3764,17.04,9,R-4,0.09,144,JOHN ST,,FALSE,FALSE,,yes,144,Y,,"144 John Street,Princeton,NJ",2,Parcel,40.35280197,-74.66367771
3766,17.04,15,R-4,0.09,162,JOHN ST,,FALSE,FALSE,,yes,162,Y,,"162 John Street,Princeton,NJ",2,Parcel,40.35331133,-74.66390986
3767,19.03,44,CB,0.05,18-22,JOHN ST,,TRUE,FALSE,,yes,18,N,,"18 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.34936643,-74.66188188
3768,6902,28,R9,0.15,299,JOHN ST,,FALSE,TRUE,,,299,Y,,"299 John Street,Princeton,NJ",2,Parcel,40.35713102,-74.66508205
3769,6902,30,R9,0.229,306,JOHN ST,,FALSE,TRUE,,,306,Y,,"306 John Street,Princeton,NJ",2,Parcel,40.35714051,-74.6658496
3770,6902,33,R9,0.02,298,JOHN ST,,FALSE,FALSE,,,298,Y,,"298 John Street,Princeton,NJ",2,Parcel,40.3569774,-74.66544954
3771,6902,29,R9,1.02,303,JOHN ST,,FALSE,TRUE,yes,,303,Y,,"303 John Street,Princeton,NJ",2,Parcel,40.35745658,-74.66486945
3772,6902,70,R9,0.08,302,JOHN ST,,FALSE,FALSE,,,302,Y,,"302 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35671552,-74.66526595
3773,6902,70,R9,0.08,300,JOHN ST,,FALSE,FALSE,,,300,Y,,"300 John Street,Princeton,NJ",3,StreetSegmentInterpolation,40.3566909,-74.66525403
3774,6906,26,R9,0.06,260,JOHN ST,,FALSE,FALSE,,,260,Y,,"260 John Street,Princeton,NJ",2,Parcel,40.35584387,-74.66493788
3775,802,1.1904,CLU,,183,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,183,N,,"183 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38746559,-74.66128705
3776,802,1.1905,CLU,,182,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,182,N,,"182 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38754084,-74.66112341
3777,802,1.2105,CLU,,196,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,196,N,,"196 Jonathan Dayton Court,Princeton,NJ",0.965,range,40.387581,-74.66124
3778,802,1.1707,CLU,,170,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,170,N,,"170 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38748427,-74.66109739
3780,802,1.1705,CLU,,172,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,172,N,,"172 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.3874937,-74.66110173
3781,802,1.1704,CLU,,173,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,173,N,,"173 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38741844,-74.66126537
3783,802,1.1702,CLU,,175,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,175,N,,"175 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38742787,-74.6612697
3784,802,1.1701,CLU,,176,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,176,N,,"176 Jonathan Dayton Court,Princeton,NJ",0.965,range,40.386909,-74.661874
3785,802,1.1801,CLU,,177,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,177,N,,"177 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.3874373,-74.66127404
3786,802,1.1802,CLU,,178,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,178,N,,"178 Jonathan Dayton Court,Princeton,NJ",0.965,range,40.386928,-74.66182
3787,802,1.1803,CLU,,179,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,179,N,,"179 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38744673,-74.66127837
3788,802,1.1805,CLU,,181,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,181,N,,"181 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38745616,-74.66128271
3789,802,1.1706,CLU,,171,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,171,N,,"171 Jonathan Dayton Court,Princeton,NJ",0.965,range,40.386864,-74.662005
3790,802,1.2207,CLU,,203,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,203,N,,"203 Jonathan Dayton Court,Princeton,NJ",0.965,range,40.387099,-74.661322
3791,802,1.2103,CLU,,194,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,194,N,,"194 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38759741,-74.66114943
3793,802,1.1903,CLU,,184,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,184,N,,"184 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38755027,-74.66112774
3796,802,1.2204,CLU,,200,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,200,N,,"200 Jonathan Dayton Court,Princeton,NJ",0.965,range,40.387114,-74.661026
3797,802,1.2203,CLU,,199,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,199,N,,"199 Jonathan Dayton Court,Princeton,NJ",0.965,range,40.38707,-74.661408
3800,802,1.2104,CLU,,195,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,195,N,,"195 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38752216,-74.66131306
3801,802,1.2101,CLU,,192,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,192,N,,"192 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38758799,-74.66114509
3802,802,1.2001,CLU,,191,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,191,N,,"191 Jonathan Dayton Court,Princeton,NJ",0.965,range,40.387347,-74.661118
3803,802,1.2002,CLU,,190,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,190,N,,"190 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38757856,-74.66114075
3804,802,1.2003,CLU,,189,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,189,N,,"189 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38749387,-74.66130005
3807,802,1.2005,CLU,,187,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,187,N,,"187 Jonathan Dayton Court,Princeton,NJ",3,StreetSegmentInterpolation,40.38748444,-74.66129572
3808,802,1.1901,CLU,,186,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,186,N,,"186 Jonathan Dayton Court,Princeton,NJ",0.965,range,40.387002,-74.661604
3809,802,1.1902,CLU,,185,JONATHAN DAYTON CT,Griggs Farm,FALSE,TRUE,,,185,N,,"185 Jonathan Dayton Court,Princeton,NJ",0.965,range,40.386967,-74.661706
3810,5601,11,R2,1.5,37,JOURNEYS END LN,,FALSE,TRUE,,,37,Y,,"37 Journeys End Lane,Princeton,NJ",2,Parcel,40.37096688,-74.64853105
3812,5601,10,R2,1.9,53,JOURNEYS END LN,,FALSE,TRUE,,,53,Y,,"53 Journeys End Lane,Princeton,NJ",2,Parcel,40.37153094,-74.64888681
3813,5601,7,R2,1.5,14,JOURNEYS END LN,,FALSE,TRUE,,,14,Y,,"14 Journeys End Lane,Princeton,NJ",0.965,range,40.369953,-74.647268
3814,5601,9,R2,1.52,48,JOURNEYS END LN,,FALSE,TRUE,,,48,Y,,"48 Journeys End Lane,Princeton,NJ",0.965,range,40.370465,-74.647748
3815,5601,8,R2,1.5,36,JOURNEYS END LN,,FALSE,TRUE,,,36,Y,,"36 Journeys End Lane,Princeton,NJ",2,Parcel,40.37099767,-74.64721557
3816,5601,12,R2,1.5,15,JOURNEYS END LN,,FALSE,TRUE,,,15,Y,,"15 Journeys End Lane,Princeton,NJ",2,Parcel,40.37021441,-74.6479878
3818,3401,1.07,CLU,2.77,21,KATIES POND,Rushbrook,FALSE,FALSE,yes,,21,N,,"21 Katies Pond,Princeton,NJ",2,Parcel,40.36078595,-74.7049428
3819,3401,1.001,R1,,18,KATIES POND RD,Rushbrook,FALSE,TRUE,yes,,18,Y,,"18 Katies Pond Rd.,Princeton,NJ",2,Parcel,40.36241693,-74.70532651
3820,3401,1.0005,R1,,15,KATIES POND RD,Rushbrook,FALSE,TRUE,yes,,15,Y,,"15 Katies Pond Rd.,Princeton,NJ",2,Parcel,40.36183122,-74.70402136
3821,3401,1.0006,R1,,17,KATIES POND RD,Rushbrook,FALSE,TRUE,yes,,17,Y,,"17 Katies Pond Rd.,Princeton,NJ",2,Parcel,40.36138484,-74.70453801
3822,3401,1.0029,R1,4.18,16,KATIES POND RD,Rushbrook,FALSE,TRUE,,,16,Y,,"16 Katies Pond Rd.,Princeton,NJ",3,StreetSegmentInterpolation,40.36239631,-74.70446935
3823,6705,3,CLU,0.98,6,KIMBERLY CT,The Glen,FALSE,TRUE,,,6,N,,"06 Kimberly Court,Princeton,NJ",3,StreetSegmentInterpolation,40.35478472,-74.67889099
3824,6705,4,CLU,0.57,10,KIMBERLY CT,The Glen,FALSE,TRUE,yes,,10,N,,"10 Kimberly Court,Princeton,NJ",0.965,range,40.354862,-74.678937
3825,6705,6,CLU,0.18,9,KIMBERLY CT,The Glen,FALSE,TRUE,yes,,9,N,,"09 Kimberly Court,Princeton,NJ",2,Parcel,40.35488624,-74.67983296
3826,6705,7,CLU,0.51,7,KIMBERLY CT,The Glen,FALSE,TRUE,yes,,7,N,,"07 Kimberly Court,Princeton,NJ",2,Parcel,40.35506231,-74.67930038
3915,8803,7,R5,0.5,53,KNOLL DR,,FALSE,TRUE,,,53,Y,,"53 Knoll Drive,Princeton,NJ",0.965,range,40.349916,-74.631429
3917,8803,5,R5,0.5,35,KNOLL DR,,FALSE,TRUE,,,35,Y,,"35 Knoll Drive,Princeton,NJ",2,Parcel,40.34956587,-74.63194255
3919,8803,6,R5,0.5,45,KNOLL DR,,FALSE,TRUE,,,45,Y,,"45 Knoll Drive,Princeton,NJ",0.965,range,40.349889,-74.63173
3920,8804,11,R5,0.49,14,KNOLL DR,,FALSE,FALSE,,,14,Y,,"14 Knoll Drive,Princeton,NJ",0.965,range,40.349836,-74.633052
3922,8804,9,R5,0.48,34,KNOLL DR,,FALSE,FALSE,,,34,Y,,"34 Knoll Drive,Princeton,NJ",0.965,range,40.349898,-74.632298
3923,8804,8,R5,0.48,44,KNOLL DR,,FALSE,FALSE,,,44,Y,,"44 Knoll Drive,Princeton,NJ",0.965,range,40.349889,-74.631975
3924,8804,6,R5,0.52,62,KNOLL DR,,FALSE,TRUE,,,62,Y,,"62 Knoll Drive,Princeton,NJ",0.965,range,40.349991,-74.631051
3925,8804,5,R5,0.53,72,KNOLL DR,,FALSE,TRUE,,,72,Y,,"72 Knoll Drive,Princeton,NJ",2,Parcel,40.35054112,-74.63046686
3926,8804,7,R5,0.48,52,KNOLL DR,,FALSE,FALSE,,,52,Y,,"52 Knoll Drive,Princeton,NJ",0.965,range,40.349912,-74.631459
3927,8601,15,R2,0.64,42,LAFAYETTE CT,,FALSE,FALSE,,,42,Y,,"42 Lafayette Court,Princeton,NJ",3,StreetSegmentInterpolation,40.35076928,-74.67347783
3928,8601,16,R2,0.7,54,LAFAYETTE CT,,FALSE,FALSE,yes,,54,Y,,"54 Lafayette Court,Princeton,NJ",2,Parcel,40.34898803,-74.6796558
3929,8601,17,R2,1.2,50,LAFAYETTE CT,,FALSE,FALSE,yes,,50,Y,,"50 Lafayette Court,Princeton,NJ",3,StreetSegmentInterpolation,40.35086242,-74.67376834
3930,8601,8,R2,1.87,60,LAFAYETTE CT,,FALSE,TRUE,yes,,60,Y,,"60 Lafayette Court,Princeton,NJ",2,Parcel,40.34896497,-74.68035875
3931,1.01,14,R-1,0.8,16,LAFAYETTE RD,,FALSE,FALSE,,yes,16,Y,,"16 Lafayette Road,Princeton,NJ",3,StreetSegmentInterpolation,40.35041566,-74.67255699
3932,1.01,23,R-1,0.97,26,LAFAYETTE RD,,FALSE,FALSE,,yes,26,Y,,"26 Lafayette Road,Princeton,NJ",3,StreetSegmentInterpolation,40.35057254,-74.67290143
3933,1.01,15,R-1,1.23,3,LAFAYETTE RD,,FALSE,FALSE,,yes,3,Y,,"3 Lafayette Road,Princeton,NJ",3,StreetSegmentInterpolation,40.3500229,-74.67130197
3934,1.01,18,R-1,0.79,8,LAFAYETTE RD,,FALSE,FALSE,,yes,8,Y,,"8 Lafayette Road,Princeton,NJ",2,Parcel,40.34945536,-74.67812303
3935,1.01,22,R-1,0,6,LAFAYETTE RD,,FALSE,FALSE,,yes,6,Y,,"6 Lafayette Road,Princeton,NJ",2,Parcel,40.34961481,-74.67762192
3936,1.01,26,R-1,1.02,5,LAFAYETTE RD,,FALSE,FALSE,,yes,5,Y,,"5 Lafayette Road,Princeton,NJ",3,StreetSegmentInterpolation,40.3500645,-74.67141957
3937,2.01,33,R-1,0.92,101,LAFAYETTE RD,,FALSE,FALSE,,yes,101,Y,,"101 Lafayette Road,Princeton,NJ",0.965,range,40.351174,-74.675332
3938,2.01,14,R-1,0.51,115,LAFAYETTE RD,,FALSE,FALSE,,yes,115,Y,,"115 Lafayette Road,Princeton,NJ",2,Parcel,40.35077137,-74.6768515
3939,2.03,34,R-1,0.45,79,LAFAYETTE RD,,FALSE,FALSE,,yes,79,Y,,"79 Lafayette Road,Princeton,NJ",0.965,range,40.351085,-74.674299
3940,2.03,6,R-1,0.57,87,LAFAYETTE RD,,FALSE,FALSE,,yes,87,Y,,"87 Lafayette Road,Princeton,NJ",2,Parcel,40.35149164,-74.67506447
3941,4.01,4,R-1,0.42,92,LAFAYETTE RD,,FALSE,FALSE,,yes,92,Y,,"92 Lafayette Road,Princeton,NJ",2,Parcel,40.35082134,-74.67533178
3942,4.01,17,R-1,0.45,80,LAFAYETTE RD,,FALSE,FALSE,,yes,80,Y,,"80 Lafayette Road,Princeton,NJ",0.965,range,40.351146,-74.674655
3943,4.01,13,R-1,0.9,120,LAFAYETTE RD,,FALSE,FALSE,,yes,120,Y,,"120 Lafayette Road,Princeton,NJ",0.965,range,40.351017,-74.675648
3945,5.01,10,R-1,0.33,33,LAFAYETTE RD,,FALSE,FALSE,,yes,33,Y,,"33 Lafayette Road,Princeton,NJ",0.965,range,40.350521,-74.672533
3946,5.02,3,R-1,0.65,67,LAFAYETTE RD,,FALSE,FALSE,,yes,67,Y,,"67 Lafayette Road,Princeton,NJ",0.965,range,40.350954,-74.673758
3947,5.03,27,R-1,0.69,22,LAFAYETTE RD,,FALSE,FALSE,,yes,22,Y,,"22 Lafayette Road,Princeton,NJ",0.965,range,40.350587,-74.672693
3948,5.03,20,R-1,0.54,42,LAFAYETTE RD,,FALSE,FALSE,,yes,42,Y,,"42 Lafayette Road,Princeton,NJ",0.965,range,40.350856,-74.673451
3949,5.03,23,R-1,0.23,50,LAFAYETTE RD,,FALSE,FALSE,,yes,50,Y,,"50 Lafayette Road,Princeton,NJ",3,StreetSegmentInterpolation,40.35086242,-74.67376834
